product_id,retailer_company,store_location,retailer_type,business_strategy,region,minimum_safe_price,supply_risk,optimal_price,elasticity,inventory_pressure,urgency_score,market_pressure,competitive_gap,retailer_type_encoded,business_strategy_encoded,region_encoded,event_score,target_E1_weight,target_E2_weight,target_E3_weight,target_E4_weight
SKU_1014,Blinkit,Bengaluru,standard,balanced,suburban,102.58,0.155,177.19,-0.25725058,-1.0,1.0,0.828,5.61,1.0,1.0,1.0,0.0,0.15777533,0.14298311,0.33707136,0.36217022
SKU_1014,Blinkit,Bengaluru,premium,margin_first,urban,102.58,0.155,177.19,-0.25725058,-0.654,1.0,0.828,2.4144635,2.0,2.0,0.0,0.0,0.24859801,0.11128369,0.29580328,0.34431502
SKU_1014,Blinkit,Bengaluru,standard,margin_first,rural,102.58,0.155,177.19,-0.25725058,-0.654,1.0,0.828,5.61,1.0,2.0,2.0,0.0,0.2614896,0.11705454,0.25928566,0.36217022
SKU_1002,Star Bazaar,Delhi,discount,volume_first,urban,21.23,0.9893529,37.336,-0.41372737,-0.666,1.0,0.812,-2.16,0.0,0.0,0.0,0.0,0.26974314,0.1903626,0.19370489,0.34618938
SKU_1002,Star Bazaar,Delhi,standard,balanced,suburban,21.23,0.136,37.336,-0.41372737,-1.0,1.0,0.812,-2.16,1.0,1.0,1.0,0.0,0.15399161,0.15076935,0.3363392,0.3588998
SKU_1002,Star Bazaar,Delhi,premium,margin_first,urban,21.23,0.136,37.336,-0.41372737,-0.666,1.0,0.812,-2.348543,2.0,2.0,0.0,0.0,0.24481289,0.11875232,0.2951924,0.3412424
SKU_1002,Star Bazaar,Delhi,standard,margin_first,rural,21.23,0.136,37.336,-0.41372737,-0.666,1.0,0.812,-2.16,1.0,2.0,2.0,0.0,0.2574806,0.12489711,0.25872248,0.3588998
SKU_1066,Reliance Retail,Mumbai,discount,volume_first,urban,30.48,0.9711197,55.341,-0.2482027,-0.263,0.0,0.526,0.41,0.0,0.0,0.0,0.0,0.33104023,0.22783948,0.11996091,0.32115936
SKU_1066,Reliance Retail,Mumbai,standard,balanced,suburban,30.48,0.214,55.341,-0.2482027,-1.0,1.0,0.526,0.41,1.0,1.0,1.0,0.0,0.189003,0.1598703,0.37812236,0.27300435
SKU_1066,Reliance Retail,Mumbai,premium,margin_first,urban,30.48,0.214,55.341,-0.2482027,-0.263,0.0,0.526,2.7302558,2.0,2.0,0.0,0.0,0.30740485,0.13166477,0.2049756,0.35595477
SKU_1066,Reliance Retail,Mumbai,standard,margin_first,rural,30.48,0.214,55.341,-0.2482027,-0.263,0.0,0.526,0.41,1.0,2.0,2.0,0.0,0.35731298,0.15304096,0.17018145,0.31946462
SKU_1010,Reliance Retail,Bengaluru,discount,volume_first,urban,45.59,0.925897,88.491,-0.31644958,-0.095,0.0,0.812,-0.97,0.0,0.0,0.0,0.0,0.30027676,0.21455945,0.11136805,0.37379575
SKU_1010,Reliance Retail,Bengaluru,standard,balanced,suburban,45.59,0.121,88.491,-0.31644958,1.0,1.0,0.812,-0.97,1.0,1.0,1.0,0.0,0.15691632,0.15117048,0.34888184,0.34303135
SKU_1010,Reliance Retail,Bengaluru,premium,margin_first,urban,45.59,0.121,88.491,-0.31644958,-0.095,0.0,0.812,2.5958931,2.0,2.0,0.0,0.0,0.2785423,0.13105093,0.19800916,0.39239758
SKU_1010,Reliance Retail,Bengaluru,standard,margin_first,rural,45.59,0.121,88.491,-0.31644958,-0.095,0.0,0.812,-0.97,1.0,2.0,2.0,0.0,0.30522072,0.1436028,0.15498158,0.3961949
SKU_1026,More Retail,Delhi,discount,volume_first,urban,22.24,0.9116455,37.31,-0.2183531,0.024,0.008,0.591,0.65,0.0,0.0,0.0,0.0,0.31594294,0.22280437,0.1189964,0.3422563
SKU_1026,More Retail,Delhi,standard,balanced,suburban,22.24,0.141,37.31,-0.2183531,-1.0,1.0,0.591,0.65,1.0,1.0,1.0,0.0,0.17145047,0.15569164,0.37228262,0.30057526
SKU_1026,More Retail,Delhi,premium,margin_first,urban,22.24,0.141,37.31,-0.2183531,0.024,0.008,0.591,-2.434822,2.0,2.0,0.0,0.0,0.29365146,0.13045412,0.20699973,0.3688947
SKU_1026,More Retail,Delhi,standard,margin_first,rural,22.24,0.141,37.31,-0.2183531,0.024,0.008,0.591,0.65,1.0,2.0,2.0,0.0,0.33334774,0.14808911,0.16822594,0.3503372
SKU_1089,Spencer's,Hyderabad,discount,volume_first,urban,104.18,0.94947994,170.495,-0.118401654,0.011,0.004,0.514,3.17,0.0,0.0,0.0,0.0,0.31023505,0.20998861,0.1141242,0.36565214
SKU_1089,Spencer's,Hyderabad,standard,balanced,suburban,104.18,0.303,170.495,-0.118401654,-1.0,1.0,0.514,3.17,1.0,1.0,1.0,0.0,0.19018848,0.13986515,0.3472055,0.32274085
SKU_1089,Spencer's,Hyderabad,premium,margin_first,urban,104.18,0.303,170.495,-0.118401654,0.011,0.004,0.514,-2.5736961,2.0,2.0,0.0,0.0,0.32270512,0.12294201,0.20370379,0.3506491
SKU_1089,Spencer's,Hyderabad,standard,margin_first,rural,104.18,0.303,170.495,-0.118401654,0.011,0.004,0.514,3.17,1.0,2.0,2.0,0.0,0.34258726,0.13051657,0.15464328,0.37225288
SKU_1064,DMart,Ahmedabad,discount,volume_first,urban,16.75,0.967838,32.708,-0.15587692,-0.108,0.0,0.689,1.55,0.0,0.0,0.0,0.0,0.3046147,0.20591831,0.11056903,0.37889794
SKU_1064,DMart,Ahmedabad,standard,balanced,suburban,16.75,0.268,32.708,-0.15587692,-1.0,1.0,0.689,1.55,1.0,1.0,1.0,0.0,0.17942812,0.13860936,0.33923292,0.34272963
SKU_1064,DMart,Ahmedabad,premium,margin_first,urban,16.75,0.268,32.708,-0.15587692,-0.108,0.0,0.689,-2.5635867,2.0,2.0,0.0,0.0,0.30791223,0.122070774,0.19817816,0.37183884
SKU_1064,DMart,Ahmedabad,standard,margin_first,rural,16.75,0.268,32.708,-0.15587692,-0.108,0.0,0.689,1.55,1.0,2.0,2.0,0.0,0.3263934,0.12939757,0.15005213,0.39415693
SKU_1061,JioMart,Chennai,discount,volume_first,urban,60.57,0.87179655,92.521,-0.20819339,-0.29,0.0,0.591,0.99,0.0,0.0,0.0,0.0,0.3044635,0.21880783,0.1161846,0.36054406
SKU_1061,JioMart,Chennai,standard,balanced,suburban,60.57,0.087,92.521,-0.20819339,1.0,1.0,0.591,0.99,1.0,1.0,1.0,0.0,0.15781601,0.1523966,0.36577076,0.32401663
SKU_1061,JioMart,Chennai,premium,margin_first,urban,60.57,0.087,92.521,-0.20819339,-0.29,0.0,0.591,-1.6519823,2.0,2.0,0.0,0.0,0.2862259,0.13155212,0.20851089,0.3737111
SKU_1061,JioMart,Chennai,standard,margin_first,rural,60.57,0.087,92.521,-0.20819339,-0.29,0.0,0.591,0.99,1.0,2.0,2.0,0.0,0.31462225,0.14460334,0.16371228,0.3770621
SKU_1068,Star Bazaar,Pune,discount,volume_first,urban,32.54,0.886486,65.312,-0.32131723,-0.417,0.0,0.618,0.56,0.0,0.0,0.0,0.0,0.31265724,0.22830349,0.11838232,0.34065697
SKU_1068,Star Bazaar,Pune,standard,balanced,suburban,32.54,0.201,65.312,-0.32131723,1.0,1.0,0.618,0.56,1.0,1.0,1.0,0.0,0.18079649,0.15922718,0.36684164,0.2931347
SKU_1068,Star Bazaar,Pune,premium,margin_first,urban,32.54,0.201,65.312,-0.32131723,-0.417,0.0,0.618,2.9438698,2.0,2.0,0.0,0.0,0.29941624,0.13357164,0.2013946,0.3656175
SKU_1068,Star Bazaar,Pune,standard,margin_first,rural,32.54,0.201,65.312,-0.32131723,-0.417,0.0,0.618,0.56,1.0,2.0,2.0,0.0,0.34191224,0.1525294,0.16427033,0.34128803
SKU_1066,JioMart,Bengaluru,discount,volume_first,urban,30.48,0.9554312,55.341,-0.2482027,0.015,0.004,0.632,-0.56,0.0,0.0,0.0,0.0,0.3207396,0.22252111,0.11762935,0.33910996
SKU_1066,JioMart,Bengaluru,standard,balanced,suburban,30.48,0.214,55.341,-0.2482027,-1.0,1.0,0.632,-0.56,1.0,1.0,1.0,0.0,0.18321563,0.15497498,0.36654407,0.29526535
SKU_1066,JioMart,Bengaluru,premium,margin_first,urban,30.48,0.214,55.341,-0.2482027,0.015,0.004,0.632,2.259153,2.0,2.0,0.0,0.0,0.30161116,0.12918328,0.20168701,0.36751857
SKU_1066,JioMart,Bengaluru,standard,margin_first,rural,30.48,0.214,55.341,-0.2482027,0.015,0.004,0.632,-0.56,1.0,2.0,2.0,0.0,0.34435022,0.14748886,0.16466355,0.34349737
SKU_1019,DMart,Pune,discount,volume_first,urban,51.54,0.89410037,93.288,-0.24337238,-0.498,1.0,0.607,3.84,0.0,0.0,0.0,0.0,0.26846302,0.19208817,0.2024806,0.3369682
SKU_1019,DMart,Pune,standard,balanced,suburban,51.54,0.121,93.288,-0.24337238,-1.0,1.0,0.607,3.84,1.0,1.0,1.0,0.0,0.15813069,0.14838767,0.35158184,0.3418998
SKU_1019,DMart,Pune,premium,margin_first,urban,51.54,0.121,93.288,-0.24337238,-0.498,1.0,0.607,-2.504233,2.0,2.0,0.0,0.0,0.2526443,0.115116335,0.3078838,0.32435557
SKU_1019,DMart,Pune,standard,margin_first,rural,51.54,0.121,93.288,-0.24337238,-0.498,1.0,0.607,3.84,1.0,2.0,2.0,0.0,0.2663097,0.12134292,0.27044755,0.3418998
SKU_1077,JioMart,Chennai,discount,volume_first,urban,121.21,0.95799446,209.885,-0.18723392,0.004,0.001,0.698,-3.2,0.0,0.0,0.0,0.0,0.3027374,0.20706335,0.11055049,0.37964875
SKU_1077,JioMart,Chennai,standard,balanced,suburban,121.21,0.221,209.885,-0.18723392,-1.0,1.0,0.698,-3.2,1.0,1.0,1.0,0.0,0.17179458,0.14102711,0.34112257,0.34605575
SKU_1077,JioMart,Chennai,premium,margin_first,urban,121.21,0.221,209.885,-0.18723392,0.004,0.001,0.698,2.0564878,2.0,2.0,0.0,0.0,0.30036053,0.124577366,0.19949043,0.3755717
SKU_1077,JioMart,Chennai,standard,margin_first,rural,121.21,0.221,209.885,-0.18723392,0.004,0.001,0.698,-3.2,1.0,2.0,2.0,0.0,0.31850126,0.1321014,0.15114239,0.39825493
SKU_1093,Spencer's,Chennai,discount,volume_first,urban,83.53,0.98279494,146.471,-0.102739364,-0.496,0.401,0.601,0.28,0.0,0.0,0.0,0.0,0.3188063,0.211445,0.16090116,0.30884755
SKU_1093,Spencer's,Chennai,standard,balanced,suburban,83.53,0.061,146.471,-0.102739364,-1.0,1.0,0.601,0.28,1.0,1.0,1.0,0.0,0.16406438,0.15736754,0.39300478,0.28556332
SKU_1093,Spencer's,Chennai,premium,margin_first,urban,83.53,0.061,146.471,-0.102739364,-0.496,0.401,0.601,1.8391901,2.0,2.0,0.0,0.0,0.2674821,0.119326435,0.25550827,0.35768318
SKU_1093,Spencer's,Chennai,standard,margin_first,rural,83.53,0.061,146.471,-0.102739364,-0.496,0.401,0.601,0.28,1.0,2.0,2.0,0.0,0.31336138,0.13979363,0.23285206,0.31399295
SKU_1056,Star Bazaar,Kolkata,discount,volume_first,urban,8.64,0.9891511,15.041,-0.059196647,-0.395,0.0,0.674,0.23,0.0,0.0,0.0,0.0,0.3332992,0.21826634,0.11968465,0.3287498
SKU_1056,Star Bazaar,Kolkata,standard,balanced,suburban,8.64,0.167,15.041,-0.059196647,1.0,1.0,0.674,0.23,1.0,1.0,1.0,0.0,0.18132709,0.15044631,0.3821125,0.2861141
SKU_1056,Star Bazaar,Kolkata,premium,margin_first,urban,8.64,0.167,15.041,-0.059196647,-0.395,0.0,0.674,-2.7905743,2.0,2.0,0.0,0.0,0.2962012,0.11995998,0.20389502,0.3799438
SKU_1056,Star Bazaar,Kolkata,standard,margin_first,rural,8.64,0.167,15.041,-0.059196647,-0.395,0.0,0.674,0.23,1.0,2.0,2.0,0.0,0.3503967,0.14190887,0.1722867,0.33540773
SKU_1003,JioMart,Pune,discount,volume_first,urban,22.17,0.9480043,46.41,-0.3426554,-0.442,0.0,0.695,0.09,0.0,0.0,0.0,0.0,0.3265228,0.2319205,0.119727954,0.32182875
SKU_1003,JioMart,Pune,standard,balanced,suburban,22.17,0.089,46.41,-0.3426554,1.0,1.0,0.695,0.09,1.0,1.0,1.0,0.0,0.16661574,0.16846208,0.38520446,0.2797177
SKU_1003,JioMart,Pune,premium,margin_first,urban,22.17,0.089,46.41,-0.3426554,-0.442,0.0,0.695,1.9280579,2.0,2.0,0.0,0.0,0.279103,0.13589154,0.20302619,0.38197926
SKU_1003,JioMart,Pune,standard,margin_first,rural,22.17,0.089,46.41,-0.3426554,-0.442,0.0,0.695,0.09,1.0,2.0,2.0,0.0,0.3347327,0.1629769,0.17392327,0.3283671
SKU_1073,Star Bazaar,Ahmedabad,discount,volume_first,urban,46.01,0.882088,89.843,-0.3212109,-0.032,0.0,0.529,-2.68,0.0,0.0,0.0,0.0,0.2994841,0.2191906,0.113659516,0.3676658
SKU_1073,Star Bazaar,Ahmedabad,standard,balanced,suburban,46.01,0.122,89.843,-0.3212109,1.0,1.0,0.529,-2.68,1.0,1.0,1.0,0.0,0.1596382,0.15386847,0.35450915,0.3319842
SKU_1073,Star Bazaar,Ahmedabad,premium,margin_first,urban,46.01,0.122,89.843,-0.3212109,-0.032,0.0,0.529,-2.7282627,2.0,2.0,0.0,0.0,0.29266042,0.13787834,0.2078976,0.36156362
SKU_1073,Star Bazaar,Ahmedabad,standard,margin_first,rural,46.01,0.122,89.843,-0.3212109,-0.032,0.0,0.529,-2.68,1.0,2.0,2.0,0.0,0.31114206,0.1465854,0.15787601,0.38439652
SKU_1004,Star Bazaar,Hyderabad,discount,volume_first,urban,22.26,0.8886956,41.77663,-0.34536892,-0.597,0.0,0.769,-0.2,0.0,0.0,0.0,0.0,0.313844,0.23004387,0.11869265,0.33741948
SKU_1004,Star Bazaar,Hyderabad,standard,balanced,suburban,22.26,0.161,41.77663,-0.34536892,1.0,1.0,0.769,-0.2,1.0,1.0,1.0,0.0,0.17489855,0.1624452,0.37109208,0.2915642
SKU_1004,Star Bazaar,Hyderabad,premium,margin_first,urban,22.26,0.161,41.77663,-0.34536892,-0.597,0.0,0.769,-1.769946,2.0,2.0,0.0,0.0,0.2858172,0.13238803,0.197563,0.38423178
SKU_1004,Star Bazaar,Hyderabad,standard,margin_first,rural,22.26,0.161,41.77663,-0.34536892,-0.597,0.0,0.769,-0.2,1.0,2.0,2.0,0.0,0.3372099,0.15619269,0.16649053,0.34010684
SKU_1103,Reliance Retail,Pune,discount,volume_first,urban,616.83,0.9176069,1258.816,-0.30941492,-0.809,0.0,0.71,50.15,0.0,0.0,0.0,0.0,0.2779021,0.19913904,0.16562435,0.35733452
SKU_1103,Reliance Retail,Pune,standard,balanced,suburban,616.83,0.333,1258.816,-0.30941492,1.0,1.0,0.71,50.15,1.0,1.0,1.0,0.0,0.18696842,0.14330156,0.33154953,0.3381805
SKU_1103,Reliance Retail,Pune,premium,margin_first,urban,616.83,0.333,1258.816,-0.30941492,-0.809,0.0,0.71,2.5031009,2.0,2.0,0.0,0.0,0.28898364,0.117797755,0.25503808,0.3381805
SKU_1103,Reliance Retail,Pune,standard,margin_first,rural,616.83,0.333,1258.816,-0.30941492,-0.809,0.0,0.71,50.15,1.0,2.0,2.0,0.0,0.30451632,0.124129295,0.21499695,0.35635746
SKU_1071,Spencer's,Kolkata,discount,volume_first,urban,79.71,0.96744245,139.555,-0.27252156,-0.4,0.0,0.428,1.63,0.0,0.0,0.0,0.0,0.31382143,0.21750057,0.11393378,0.35474423
SKU_1071,Spencer's,Kolkata,standard,balanced,suburban,79.71,0.272,139.555,-0.27252156,-1.0,1.0,0.428,1.63,1.0,1.0,1.0,0.0,0.18650869,0.14979702,0.35118958,0.3125047
SKU_1071,Spencer's,Kolkata,premium,margin_first,urban,79.71,0.272,139.555,-0.27252156,-0.4,0.0,0.428,2.6306305,2.0,2.0,0.0,0.0,0.3205452,0.13361077,0.20577921,0.34006482
SKU_1071,Spencer's,Kolkata,standard,margin_first,rural,79.71,0.272,139.555,-0.27252156,-0.4,0.0,0.428,1.63,1.0,2.0,2.0,0.0,0.3405686,0.14195698,0.15616682,0.36130756
SKU_1079,Spencer's,Hyderabad,discount,volume_first,urban,164.97,0.8953304,314.795,-0.28470513,-0.464,0.734,0.596,-1.81,0.0,0.0,0.0,0.0,0.27592683,0.19901972,0.18031424,0.3447392
SKU_1079,Spencer's,Hyderabad,standard,balanced,suburban,164.97,0.169,314.795,-0.28470513,1.0,1.0,0.596,-1.81,1.0,1.0,1.0,0.0,0.16563791,0.1492003,0.34826022,0.33690158
SKU_1079,Spencer's,Hyderabad,premium,margin_first,urban,164.97,0.169,314.795,-0.28470513,-0.464,0.734,0.596,-2.92654,2.0,2.0,0.0,0.0,0.2679849,0.12025267,0.2808012,0.33096123
SKU_1079,Spencer's,Hyderabad,standard,margin_first,rural,164.97,0.169,314.795,-0.28470513,-0.464,0.734,0.596,-1.81,1.0,2.0,2.0,0.0,0.2828736,0.12693366,0.24084397,0.34934875
SKU_1018,DMart,Kolkata,discount,volume_first,urban,42.78,0.9459664,74.724,-0.2729448,-0.336,0.0,0.648,-0.38,0.0,0.0,0.0,0.0,0.32282388,0.2262292,0.11849561,0.33245128
SKU_1018,DMart,Kolkata,standard,balanced,suburban,42.78,0.122,74.724,-0.2729448,1.0,1.0,0.648,-0.38,1.0,1.0,1.0,0.0,0.17003657,0.16108713,0.37760085,0.29127547
SKU_1018,DMart,Kolkata,premium,margin_first,urban,42.78,0.122,74.724,-0.2729448,-0.336,0.0,0.648,-2.8607347,2.0,2.0,0.0,0.0,0.2873901,0.13258004,0.20415372,0.37587616
SKU_1018,DMart,Kolkata,standard,margin_first,rural,42.78,0.122,74.724,-0.2729448,-0.336,0.0,0.648,-0.38,1.0,2.0,2.0,0.0,0.33485243,0.15447555,0.16990685,0.34076518
SKU_1080,Blinkit,Kolkata,discount,volume_first,urban,39.45,0.95097965,59.826,-0.30388543,-0.671,1.0,0.484,3.56,0.0,0.0,0.0,0.0,0.2777555,0.19540448,0.20338172,0.32345828
SKU_1080,Blinkit,Kolkata,standard,balanced,suburban,39.45,0.25,59.826,-0.30388543,1.0,1.0,0.484,3.56,1.0,1.0,1.0,0.0,0.18115081,0.15049663,0.34888303,0.3194695
SKU_1080,Blinkit,Kolkata,premium,margin_first,urban,39.45,0.25,59.826,-0.30388543,-0.671,1.0,0.484,-2.8723242,2.0,2.0,0.0,0.0,0.27380323,0.11736024,0.30564082,0.3031957
SKU_1080,Blinkit,Kolkata,standard,margin_first,rural,39.45,0.25,59.826,-0.30388543,-0.671,1.0,0.484,3.56,1.0,2.0,2.0,0.0,0.28849944,0.12365947,0.26837158,0.3194695
SKU_1072,Star Bazaar,Kolkata,discount,volume_first,urban,31.65,0.8888918,63.323,-0.25232667,-0.582,1.0,0.664,1.41,0.0,0.0,0.0,0.0,0.26598278,0.19119859,0.20116314,0.3416555
SKU_1072,Star Bazaar,Kolkata,standard,balanced,suburban,31.65,0.217,63.323,-0.25232667,1.0,1.0,0.664,1.41,1.0,1.0,1.0,0.0,0.17151809,0.14483012,0.34203637,0.3416154
SKU_1072,Star Bazaar,Kolkata,premium,margin_first,urban,31.65,0.217,63.323,-0.25232667,-0.582,1.0,0.664,-2.8202171,2.0,2.0,0.0,0.0,0.2629247,0.11259479,0.2999426,0.3245379
SKU_1072,Star Bazaar,Kolkata,standard,margin_first,rural,31.65,0.217,63.323,-0.25232667,-0.582,1.0,0.664,1.41,1.0,2.0,2.0,0.0,0.27676004,0.11851964,0.26310492,0.3416154
SKU_1057,Reliance Retail,Delhi,discount,volume_first,urban,11.55,0.9791069,21.684,-0.15018311,-0.441,0.0,0.772,-0.78,0.0,0.0,0.0,0.0,0.31395805,0.21076785,0.11331159,0.36196253
SKU_1057,Reliance Retail,Delhi,standard,balanced,suburban,11.55,0.241,21.684,-0.15018311,1.0,1.0,0.772,-0.78,1.0,1.0,1.0,0.0,0.18092842,0.14341064,0.35173762,0.3239233
SKU_1057,Reliance Retail,Delhi,premium,margin_first,urban,11.55,0.241,21.684,-0.15018311,-0.441,0.0,0.772,1.62844,2.0,2.0,0.0,0.0,0.30003342,0.12073113,0.19652231,0.38271317
SKU_1057,Reliance Retail,Delhi,standard,margin_first,rural,11.55,0.241,21.684,-0.15018311,-0.441,0.0,0.772,-0.78,1.0,2.0,2.0,0.0,0.33439335,0.1345573,0.15644866,0.37460068
SKU_1074,JioMart,Mumbai,discount,volume_first,urban,64.73,0.8627172,108.03,-0.24933979,0.029,0.005,0.684,-1.71,0.0,0.0,0.0,0.0,0.29191816,0.21265684,0.112499915,0.3829251
SKU_1074,JioMart,Mumbai,standard,balanced,suburban,64.73,0.214,108.03,-0.24933979,-1.0,1.0,0.684,-1.71,1.0,1.0,1.0,0.0,0.17054814,0.14431973,0.34120128,0.34393087
SKU_1074,JioMart,Mumbai,premium,margin_first,urban,64.73,0.214,108.03,-0.24933979,0.029,0.005,0.684,2.6795695,2.0,2.0,0.0,0.0,0.29886967,0.12807381,0.19999613,0.3730604
SKU_1074,JioMart,Mumbai,standard,margin_first,rural,64.73,0.214,108.03,-0.24933979,0.029,0.005,0.684,-1.71,1.0,2.0,2.0,0.0,0.31691426,0.13580641,0.151695,0.39558434
SKU_1007,Reliance Retail,Mumbai,discount,volume_first,urban,53.01,0.9063338,92.547,-0.282382,-0.632,0.749,0.687,-5.65,0.0,0.0,0.0,0.0,0.2735835,0.1960953,0.17928863,0.35103258
SKU_1007,Reliance Retail,Mumbai,standard,balanced,suburban,53.01,0.074,92.547,-0.282382,-1.0,1.0,0.687,-5.65,1.0,1.0,1.0,0.0,0.14831434,0.14957127,0.34941763,0.35269678
SKU_1007,Reliance Retail,Mumbai,premium,margin_first,urban,53.01,0.074,92.547,-0.282382,-0.632,0.749,0.687,-2.017163,2.0,2.0,0.0,0.0,0.25080526,0.120284386,0.28313747,0.3457729
SKU_1007,Reliance Retail,Mumbai,standard,margin_first,rural,53.01,0.074,92.547,-0.282382,-0.632,0.749,0.687,-5.65,1.0,2.0,2.0,0.0,0.26475835,0.12697619,0.24325612,0.36500934
SKU_1059,Spencer's,Kolkata,discount,volume_first,urban,17.83,0.88983583,32.526,-0.20766449,0.031,0.009,0.42,-1.14,0.0,0.0,0.0,0.0,0.31032383,0.22086583,0.11834617,0.35046417
SKU_1059,Spencer's,Kolkata,standard,balanced,suburban,17.83,0.141,32.526,-0.20766449,1.0,1.0,0.42,-1.14,1.0,1.0,1.0,0.0,0.16940027,0.15322502,0.36783087,0.30954385
SKU_1059,Spencer's,Kolkata,premium,margin_first,urban,17.83,0.141,32.526,-0.20766449,0.031,0.009,0.42,-1.6264856,2.0,2.0,0.0,0.0,0.3029363,0.13393044,0.21369642,0.34943685
SKU_1059,Spencer's,Kolkata,standard,margin_first,rural,17.83,0.141,32.526,-0.20766449,0.031,0.009,0.42,-1.14,1.0,2.0,2.0,0.0,0.32865673,0.14530165,0.16602315,0.3600185
SKU_1060,Reliance Retail,Ahmedabad,discount,volume_first,urban,39.54,0.9063657,64.74,-0.17923346,-0.0,0.0,0.682,1.74,0.0,0.0,0.0,0.0,0.2979027,0.20891754,0.11161953,0.3815602
SKU_1060,Reliance Retail,Ahmedabad,standard,balanced,suburban,39.54,0.047,64.74,-0.17923346,-1.0,1.0,0.682,1.74,1.0,1.0,1.0,0.0,0.14489062,0.14569181,0.35345808,0.35595948
SKU_1060,Reliance Retail,Ahmedabad,premium,margin_first,urban,39.54,0.047,64.74,-0.17923346,-0.0,0.0,0.682,-2.3018904,2.0,2.0,0.0,0.0,0.27617368,0.12902711,0.20722649,0.38757274
SKU_1060,Reliance Retail,Ahmedabad,standard,margin_first,rural,39.54,0.047,64.74,-0.17923346,-0.0,0.0,0.682,1.74,1.0,2.0,2.0,0.0,0.29355434,0.13714726,0.1573343,0.41196412
SKU_1069,More Retail,Kolkata,discount,volume_first,urban,57.75,0.95428497,92.937,-0.3951351,-0.013,0.0,0.599,0.04,0.0,0.0,0.0,0.0,0.33216557,0.2377187,0.121405594,0.30871013
SKU_1069,More Retail,Kolkata,standard,balanced,suburban,57.75,0.207,92.937,-0.3951351,-1.0,1.0,0.599,0.04,1.0,1.0,1.0,0.0,0.18993752,0.17053644,0.38287917,0.25664684
SKU_1069,More Retail,Kolkata,premium,margin_first,urban,57.75,0.207,92.937,-0.3951351,-0.013,0.0,0.599,-1.5863488,2.0,2.0,0.0,0.0,0.29997185,0.13751997,0.2009573,0.3615509
SKU_1069,More Retail,Kolkata,standard,margin_first,rural,57.75,0.207,92.937,-0.3951351,-0.013,0.0,0.599,0.04,1.0,2.0,2.0,0.0,0.36089188,0.16544832,0.17269206,0.30096772
SKU_1014,BigBasket,Hyderabad,discount,volume_first,urban,102.58,0.86679643,177.19,-0.25725058,-0.142,0.0,0.775,2.74,0.0,0.0,0.0,0.0,0.2889006,0.21034853,0.11054102,0.39020982
SKU_1014,BigBasket,Hyderabad,standard,balanced,suburban,102.58,0.155,177.19,-0.25725058,-1.0,1.0,0.775,2.74,1.0,1.0,1.0,0.0,0.15908705,0.14417185,0.3398737,0.3568674
SKU_1014,BigBasket,Hyderabad,premium,margin_first,urban,102.58,0.155,177.19,-0.25725058,-0.142,0.0,0.775,-2.467108,2.0,2.0,0.0,0.0,0.28610334,0.12807277,0.19858438,0.38723952
SKU_1014,BigBasket,Hyderabad,standard,margin_first,rural,102.58,0.155,177.19,-0.25725058,-0.142,0.0,0.775,2.74,1.0,2.0,2.0,0.0,0.3033128,0.1357765,0.1503782,0.41053247
SKU_1005,JioMart,Kolkata,discount,volume_first,urban,32.14,0.9405952,61.646,-0.4261892,-0.378,0.0,0.892,0.31,0.0,0.0,0.0,0.0,0.31071863,0.22535925,0.11436794,0.34955418
SKU_1005,JioMart,Kolkata,standard,balanced,suburban,32.14,0.195,61.646,-0.4261892,-1.0,1.0,0.892,0.31,1.0,1.0,1.0,0.0,0.17438653,0.16034186,0.35617045,0.30910116
SKU_1005,JioMart,Kolkata,premium,margin_first,urban,32.14,0.195,61.646,-0.4261892,-0.378,0.0,0.892,2.7044032,2.0,2.0,0.0,0.0,0.28343385,0.13268965,0.19141698,0.3924595
SKU_1005,JioMart,Kolkata,standard,margin_first,rural,32.14,0.195,61.646,-0.4261892,-0.378,0.0,0.892,0.31,1.0,2.0,2.0,0.0,0.32905412,0.1540468,0.1587333,0.3581658
SKU_1021,Blinkit,Pune,discount,volume_first,urban,38.43,0.864012,70.148,-0.22878815,-0.059,0.0,0.524,-0.73,0.0,0.0,0.0,0.0,0.31185922,0.22604333,0.11950384,0.3425936
SKU_1021,Blinkit,Pune,standard,balanced,suburban,38.43,0.188,70.148,-0.22878815,1.0,1.0,0.524,-0.73,1.0,1.0,1.0,0.0,0.1799042,0.15545295,0.37029046,0.2943524
SKU_1021,Blinkit,Pune,premium,margin_first,urban,38.43,0.188,70.148,-0.22878815,-0.059,0.0,0.524,2.1504219,2.0,2.0,0.0,0.0,0.3041491,0.13142379,0.20638268,0.35804445
SKU_1021,Blinkit,Pune,standard,margin_first,rural,38.43,0.188,70.148,-0.22878815,-0.059,0.0,0.524,-0.73,1.0,2.0,2.0,0.0,0.34263802,0.14805497,0.16607116,0.34323585
SKU_1032,JioMart,Bengaluru,discount,volume_first,urban,32.56,0.89062166,49.01,-0.24850054,0.01,0.001,0.868,0.99,0.0,0.0,0.0,0.0,0.29465753,0.21144691,0.11143431,0.38246125
SKU_1032,JioMart,Bengaluru,standard,balanced,suburban,32.56,0.254,49.01,-0.24850054,-1.0,1.0,0.868,0.99,1.0,1.0,1.0,0.0,0.17626713,0.14295375,0.33807504,0.34270406
