snapshot_timestamp,product_id,product_name,brand,category,retailer_company,store_location,warehouse_location,current_stock,reserved_stock,reorder_point,safety_stock,sales_velocity_per_day,lead_time_days,stock_age_days,inventory_holding_cost,stockout_risk_score,warehouse
2026-06-21 19:57:13,SKU_1051,Kurkure Masala Munch 90g Family,Kurkure,Snacks,JioMart,Delhi,Hyderabad,390,130,69,35,15.11,11,13,2439.08,0.28,Hyderabad
2026-06-21 19:57:13,SKU_1051,Kurkure Masala Munch 90g Family,Kurkure,Snacks,JioMart,Kolkata,Kolkata,1970,184,411,255,115.71,15,17,1990.45,0.72,Kolkata
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,Spencer's,Mumbai,Bengaluru,799,59,173,117,23.41,3,10,4738.18,0.61,Bengaluru
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,Spencer's,Kolkata,Delhi,1597,21,522,235,76.8,8,71,3702.21,0.85,Delhi
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,Spencer's,Ahmedabad,Chennai,5264,103,990,573,170.67,13,16,4598.82,0.11,Chennai
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,Spencer's,Hyderabad,Kolkata,3344,52,556,355,100.9,13,17,1803.45,0.91,Kolkata
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,Spencer's,Pune,Pune,940,136,108,72,27.46,15,66,4871.92,0.2,Pune
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,DMart,Pune,Kolkata,649,141,215,125,52.73,13,93,2862.83,0.32,Kolkata
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,DMart,Bengaluru,Delhi,1631,67,346,144,60.17,5,38,675.91,0.18,Delhi
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,DMart,Hyderabad,Kolkata,6479,174,853,675,196.14,15,27,2905.68,0.05,Kolkata
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,DMart,Delhi,Mumbai,2098,190,417,314,86.23,6,93,1101.25,0.86,Mumbai
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,DMart,Mumbai,Kolkata,2610,101,462,225,75.45,6,23,1651.94,0.06,Kolkata
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,Star Bazaar,Pune,Bengaluru,1687,123,408,199,67.76,6,27,3117.49,0.78,Bengaluru
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,Star Bazaar,Chennai,Pune,2066,104,704,323,169.34,9,12,2731.83,0.46,Pune
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,BigBasket,Bengaluru,Hyderabad,2682,51,919,693,208.39,15,51,3593.15,0.22,Hyderabad
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,BigBasket,Hyderabad,Pune,866,35,234,161,44.42,4,94,3877.0,0.06,Pune
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,BigBasket,Ahmedabad,Kolkata,650,174,125,96,35.44,4,32,3965.53,0.29,Kolkata
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,More Retail,Kolkata,Mumbai,1025,61,172,78,36.8,14,73,4515.76,0.78,Mumbai
2026-06-21 19:57:13,SKU_1052,Kurkure Green Chutney 90g Mini,Kurkure,Snacks,More Retail,Pune,Hyderabad,1632,170,329,203,78.01,2,106,700.37,0.54,Hyderabad
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,More Retail,Kolkata,Pune,1648,185,416,313,94.0,15,116,1005.84,0.2,Pune
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,More Retail,Mumbai,Chennai,403,29,292,188,37.58,3,47,4654.94,0.88,Chennai
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,More Retail,Bengaluru,Chennai,4830,163,772,364,198.6,8,20,4519.03,0.67,Chennai
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,DMart,Chennai,Mumbai,5000,10,1062,790,150.66,4,100,3451.34,0.34,Mumbai
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,DMart,Kolkata,Ahmedabad,2612,27,658,292,95.07,8,94,1753.14,0.13,Ahmedabad
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,DMart,Delhi,Chennai,2826,136,1078,613,218.93,13,53,3207.84,0.62,Chennai
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,DMart,Bengaluru,Pune,1451,117,329,203,43.34,10,69,2716.71,0.53,Pune
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,Reliance Retail,Pune,Bengaluru,3591,189,1112,483,161.56,7,1,1414.76,0.82,Bengaluru
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,Reliance Retail,Kolkata,Mumbai,1856,25,327,250,89.29,7,109,4321.98,0.75,Mumbai
2026-06-21 19:57:13,SKU_1053,Kurkure Green Chutney 90g Regular,Kurkure,Snacks,Reliance Retail,Hyderabad,Pune,890,72,312,151,43.57,5,8,3861.48,0.16,Pune
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,More Retail,Kolkata,Kolkata,921,47,221,120,30.12,3,32,846.79,0.56,Kolkata
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,More Retail,Chennai,Delhi,2189,145,711,483,181.81,6,61,2351.85,0.35,Delhi
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,More Retail,Ahmedabad,Delhi,4690,25,776,583,175.19,2,78,3880.1,0.5,Delhi
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,More Retail,Hyderabad,Ahmedabad,525,151,110,75,17.23,6,118,3074.29,0.33,Ahmedabad
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Spencer's,Pune,Delhi,4736,200,1692,820,214.49,11,8,1485.08,0.22,Delhi
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Spencer's,Mumbai,Ahmedabad,3879,132,1210,635,167.93,12,52,4222.64,0.2,Ahmedabad
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Spencer's,Delhi,Mumbai,4574,36,713,307,179.68,11,100,4309.74,0.08,Mumbai
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Reliance Retail,Delhi,Bengaluru,484,151,441,211,58.44,2,31,1711.26,0.93,Bengaluru
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Reliance Retail,Hyderabad,Kolkata,3036,22,909,477,130.78,6,2,4912.44,0.73,Kolkata
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Reliance Retail,Kolkata,Pune,4549,195,967,524,211.54,4,90,3536.09,0.35,Pune
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Reliance Retail,Chennai,Delhi,4292,16,1095,695,198.78,8,62,3138.61,0.82,Delhi
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Blinkit,Delhi,Bengaluru,775,65,241,174,31.14,12,19,3959.72,0.19,Bengaluru
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Blinkit,Mumbai,Chennai,4663,124,1412,1008,212.55,7,38,2121.42,0.82,Chennai
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Blinkit,Chennai,Pune,3311,71,709,342,103.33,11,78,837.49,0.19,Pune
2026-06-21 19:57:13,SKU_1054,Kurkure Green Chutney 90g Value,Kurkure,Snacks,Blinkit,Bengaluru,Delhi,3079,89,1009,624,143.7,14,101,4528.11,0.5,Delhi
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Spencer's,Chennai,Hyderabad,3284,123,1274,840,160.68,4,16,4872.56,0.49,Hyderabad
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Spencer's,Kolkata,Delhi,1408,122,451,246,89.51,15,80,4784.2,0.39,Delhi
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Spencer's,Pune,Kolkata,3354,168,668,528,154.85,2,95,4057.66,0.68,Kolkata
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Spencer's,Mumbai,Pune,1582,50,458,287,129.96,15,10,1503.73,0.84,Pune
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,DMart,Chennai,Mumbai,2492,31,787,371,111.04,3,118,4817.97,0.41,Mumbai
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,DMart,Bengaluru,Chennai,1955,164,344,204,103.79,13,95,2642.99,0.3,Chennai
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,BigBasket,Delhi,Pune,617,25,261,202,44.83,7,102,2435.49,0.48,Pune
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,BigBasket,Bengaluru,Pune,820,79,202,101,26.09,4,11,1137.82,0.3,Pune
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,More Retail,Hyderabad,Hyderabad,5075,57,905,662,161.0,3,115,4557.39,0.36,Hyderabad
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,More Retail,Pune,Pune,2107,133,804,474,169.4,13,101,1223.1,0.68,Pune
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Reliance Retail,Pune,Delhi,4234,92,594,395,175.53,15,94,3842.76,0.71,Delhi
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Reliance Retail,Ahmedabad,Delhi,963,137,422,314,79.89,3,102,4864.89,0.42,Delhi
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Reliance Retail,Kolkata,Delhi,986,172,639,370,121.74,11,13,664.19,0.72,Delhi
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,Reliance Retail,Hyderabad,Pune,1433,65,367,197,53.47,5,87,3095.76,0.06,Pune
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,JioMart,Kolkata,Ahmedabad,2079,115,1005,566,182.91,7,107,2941.1,0.52,Ahmedabad
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,JioMart,Delhi,Pune,1900,105,666,313,171.84,11,21,2942.43,0.39,Pune
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,JioMart,Pune,Hyderabad,5005,189,976,632,188.24,15,13,4979.13,0.78,Hyderabad
2026-06-21 19:57:13,SKU_1055,Kurkure Green Chutney 90g Family,Kurkure,Snacks,JioMart,Hyderabad,Pune,926,36,220,131,36.28,14,80,4672.53,0.14,Pune
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Reliance Retail,Pune,Pune,2556,11,462,358,86.88,14,29,2784.02,0.29,Pune
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Reliance Retail,Kolkata,Pune,2445,182,1127,559,150.03,8,5,569.89,0.19,Pune
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Reliance Retail,Mumbai,Chennai,2757,95,651,304,91.75,11,56,1588.24,0.93,Chennai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Reliance Retail,Bengaluru,Pune,1384,42,389,301,54.5,8,94,1281.73,0.86,Pune
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Reliance Retail,Ahmedabad,Delhi,2397,139,423,189,121.04,11,101,2264.05,0.74,Delhi
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Spencer's,Delhi,Delhi,675,17,209,135,34.12,10,118,4875.8,0.56,Delhi
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Spencer's,Ahmedabad,Chennai,561,57,159,78,20.18,5,39,1372.23,0.81,Chennai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Spencer's,Mumbai,Hyderabad,4882,178,801,336,163.89,3,120,1146.96,0.07,Hyderabad
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Spencer's,Kolkata,Mumbai,6811,37,770,351,216.88,6,115,1312.82,0.12,Mumbai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,BigBasket,Bengaluru,Mumbai,3413,63,967,652,178.07,8,114,1911.13,0.87,Mumbai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,BigBasket,Ahmedabad,Delhi,2323,178,551,345,180.75,11,110,641.53,0.93,Delhi
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,BigBasket,Kolkata,Kolkata,4607,50,1327,807,218.72,6,119,1047.17,0.6,Kolkata
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,BigBasket,Pune,Bengaluru,2745,103,849,378,124.87,5,4,1973.93,0.25,Bengaluru
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Blinkit,Hyderabad,Hyderabad,585,129,365,254,55.84,9,56,2806.95,0.41,Hyderabad
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Blinkit,Delhi,Hyderabad,691,110,351,154,54.58,14,99,3144.1,0.2,Hyderabad
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Blinkit,Bengaluru,Ahmedabad,1572,118,295,188,57.2,6,105,1934.37,0.15,Ahmedabad
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,DMart,Pune,Kolkata,5996,140,1044,523,199.07,8,38,3217.47,0.84,Kolkata
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,DMart,Mumbai,Mumbai,4684,56,1047,757,209.83,8,102,1336.62,0.27,Mumbai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,DMart,Hyderabad,Chennai,1066,41,220,88,59.11,13,2,3725.61,0.24,Chennai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,DMart,Delhi,Mumbai,2190,108,546,280,131.33,5,68,1478.59,0.55,Mumbai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,DMart,Chennai,Mumbai,5429,156,1138,861,161.83,8,88,3902.91,0.34,Mumbai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Star Bazaar,Bengaluru,Mumbai,4071,125,598,280,117.22,7,76,2222.86,0.57,Mumbai
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Star Bazaar,Mumbai,Kolkata,1863,128,534,274,73.43,15,52,666.54,0.53,Kolkata
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Star Bazaar,Kolkata,Ahmedabad,2106,34,379,277,123.14,8,93,1854.49,0.34,Ahmedabad
2026-06-21 19:57:13,SKU_1056,Maggi 70g Mini,Nestle,Packaged Foods,Star Bazaar,Ahmedabad,Ahmedabad,872,166,590,247,85.89,6,90,4927.85,0.49,Ahmedabad
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,Spencer's,Bengaluru,Pune,2163,67,1467,686,184.22,5,93,4560.24,0.38,Pune
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,Spencer's,Kolkata,Kolkata,6946,76,1534,1155,200.09,2,15,716.02,0.32,Kolkata
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,JioMart,Chennai,Ahmedabad,886,40,259,116,70.33,15,19,3888.66,0.85,Ahmedabad
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,JioMart,Ahmedabad,Mumbai,4080,143,1114,680,213.0,11,62,3475.71,0.93,Mumbai
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,JioMart,Hyderabad,Hyderabad,2246,85,334,228,80.99,7,72,4259.94,0.27,Hyderabad
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,JioMart,Bengaluru,Mumbai,4593,136,956,405,147.66,2,86,1472.61,0.79,Mumbai
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,Reliance Retail,Ahmedabad,Chennai,1383,89,325,222,57.78,12,20,4315.13,0.15,Chennai
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,Reliance Retail,Kolkata,Ahmedabad,1364,168,205,124,41.66,14,52,1345.79,0.3,Ahmedabad
2026-06-21 19:57:13,SKU_1057,Maggi 70g Regular,Nestle,Packaged Foods,Reliance Retail,Delhi,Mumbai,792,47,357,208,48.66,3,96,995.9,0.06,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,BigBasket,Mumbai,Chennai,1248,23,570,328,103.45,7,13,721.1,0.39,Chennai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,BigBasket,Hyderabad,Delhi,2716,162,810,413,205.24,11,64,2833.78,0.15,Delhi
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,BigBasket,Kolkata,Mumbai,371,23,89,67,25.22,11,35,1574.45,0.53,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,BigBasket,Delhi,Pune,2274,110,464,258,71.47,5,94,4208.31,0.67,Pune
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Star Bazaar,Bengaluru,Delhi,2519,138,481,367,159.7,11,62,3825.91,0.82,Delhi
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Star Bazaar,Mumbai,Delhi,1965,57,999,532,156.03,9,19,4830.09,0.65,Delhi
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Star Bazaar,Pune,Mumbai,879,53,808,542,102.72,15,2,3173.02,0.92,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Star Bazaar,Delhi,Mumbai,2850,21,570,414,134.55,11,88,4956.86,0.8,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Star Bazaar,Hyderabad,Mumbai,1535,35,457,238,122.68,13,43,2536.77,0.71,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Reliance Retail,Ahmedabad,Ahmedabad,311,38,116,58,17.78,10,94,3379.1,0.18,Ahmedabad
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Reliance Retail,Delhi,Chennai,1382,137,790,325,99.12,11,95,3631.13,0.44,Chennai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Reliance Retail,Pune,Pune,596,173,435,192,57.29,6,113,3321.01,0.54,Pune
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Reliance Retail,Bengaluru,Delhi,7002,77,1491,1139,202.04,7,114,1990.38,0.58,Delhi
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Blinkit,Hyderabad,Pune,2100,126,737,461,121.62,14,102,2061.49,0.15,Pune
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Blinkit,Mumbai,Delhi,552,143,62,48,16.71,11,72,3489.44,0.32,Delhi
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Blinkit,Kolkata,Kolkata,2192,65,228,117,74.09,11,16,739.37,0.33,Kolkata
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,Blinkit,Ahmedabad,Hyderabad,2665,45,309,166,103.22,6,101,4365.55,0.65,Hyderabad
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,JioMart,Mumbai,Mumbai,1229,84,228,111,44.24,9,120,2095.85,0.78,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,JioMart,Chennai,Mumbai,2825,76,1140,875,145.59,11,40,1279.86,0.44,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,JioMart,Delhi,Bengaluru,5782,74,719,326,194.57,10,26,1854.78,0.13,Bengaluru
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,DMart,Delhi,Chennai,3287,129,678,367,122.95,9,54,4826.51,0.47,Chennai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,DMart,Bengaluru,Mumbai,1760,45,1380,891,202.07,6,101,1591.91,0.51,Mumbai
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,DMart,Pune,Hyderabad,931,23,239,167,41.09,8,17,2313.24,0.06,Hyderabad
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,DMart,Kolkata,Kolkata,5708,31,957,403,180.53,15,84,981.72,0.58,Kolkata
2026-06-21 19:57:13,SKU_1058,Maggi 70g Value,Nestle,Packaged Foods,DMart,Mumbai,Kolkata,4269,41,1184,824,183.5,12,66,3827.14,0.1,Kolkata
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,BigBasket,Bengaluru,Kolkata,3058,134,864,561,189.71,5,15,802.14,0.19,Kolkata
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,BigBasket,Chennai,Mumbai,4305,131,827,338,195.38,10,57,2258.21,0.88,Mumbai
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,BigBasket,Pune,Bengaluru,1610,149,299,150,76.48,11,88,2476.08,0.64,Bengaluru
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,JioMart,Pune,Bengaluru,1888,53,1031,623,145.42,13,70,1401.58,0.48,Bengaluru
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,JioMart,Mumbai,Chennai,795,180,441,224,74.34,8,90,4099.35,0.47,Chennai
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,Spencer's,Delhi,Ahmedabad,1084,20,589,449,130.66,7,18,2605.58,0.7,Ahmedabad
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,Spencer's,Kolkata,Bengaluru,2476,99,343,261,71.77,10,50,2808.7,0.21,Bengaluru
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,Spencer's,Ahmedabad,Ahmedabad,1183,193,267,198,46.04,4,36,4032.32,0.64,Ahmedabad
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,Spencer's,Bengaluru,Ahmedabad,2010,106,1470,1153,204.31,11,85,1311.69,0.69,Ahmedabad
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,Spencer's,Pune,Chennai,3067,160,510,398,118.93,7,75,3278.64,0.41,Chennai
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,Blinkit,Kolkata,Ahmedabad,2355,183,1045,617,165.24,14,30,4915.98,0.78,Ahmedabad
2026-06-21 19:57:13,SKU_1059,Maggi 70g Family,Nestle,Packaged Foods,Blinkit,Pune,Delhi,2376,196,1238,937,165.19,14,54,4650.69,0.11,Delhi
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,DMart,Kolkata,Bengaluru,2879,60,1257,629,158.24,9,87,1787.4,0.23,Bengaluru
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,DMart,Mumbai,Bengaluru,1445,32,339,214,48.23,12,86,932.93,0.08,Bengaluru
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,DMart,Delhi,Mumbai,356,97,301,142,43.82,13,117,3777.28,0.53,Mumbai
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,DMart,Ahmedabad,Chennai,734,101,385,249,53.98,10,110,1120.43,0.11,Chennai
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,Reliance Retail,Pune,Ahmedabad,902,69,143,60,41.07,10,43,601.44,0.79,Ahmedabad
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,Reliance Retail,Ahmedabad,Chennai,2259,27,368,275,74.43,4,37,836.5,0.57,Chennai
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,Reliance Retail,Kolkata,Pune,6297,168,1044,441,189.91,13,115,998.94,0.47,Pune
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,Reliance Retail,Hyderabad,Chennai,3066,117,639,322,203.07,7,114,3941.31,0.18,Chennai
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,Reliance Retail,Chennai,Kolkata,3536,70,968,578,127.15,14,73,4569.46,0.68,Kolkata
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,Spencer's,Chennai,Mumbai,5064,151,1271,751,209.73,4,35,3754.98,0.14,Mumbai
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,Spencer's,Kolkata,Ahmedabad,1644,87,554,394,116.8,5,3,4690.61,0.07,Ahmedabad
2026-06-21 19:57:13,SKU_1060,Maggi Family Pack 280g Mini,Nestle,Packaged Foods,More Retail,Pune,Pune,3810,188,542,243,166.27,13,55,2972.95,0.15,Pune
