date,product_id,product_name,brand,category,selling_price,units_sold,revenue,promotion_discount_pct
2026-03-15,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.02,608,8524.16,0.0
2026-03-16,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.47,431,6236.57,10.0
2026-03-17,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.23,411,6259.53,0.0
2026-03-18,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.69,553,6464.57,10.0
2026-03-19,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,13.19,306,4036.14,0.0
2026-03-20,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,16.86,278,4687.08,10.0
2026-03-21,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.27,440,4958.8,0.0
2026-03-22,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.02,383,5369.66,0.0
2026-03-23,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.66,335,3906.1,10.0
2026-03-24,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.35,315,3890.25,0.0
2026-03-25,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,10.79,325,3506.75,10.0
2026-03-26,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.32,289,3271.48,10.0
2026-03-27,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.38,307,3493.66,0.0
2026-03-28,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,10.88,389,4232.32,5.0
2026-03-29,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.67,392,4574.64,0.0
2026-03-30,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,17.31,229,3963.99,0.0
2026-03-31,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.04,240,3609.6,0.0
2026-04-01,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,17.3,305,5276.5,5.0
2026-04-02,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,10.98,381,4183.38,0.0
2026-04-03,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.22,379,4252.38,5.0
2026-04-04,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.43,403,6218.29,0.0
2026-04-05,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,13.4,414,5547.6,5.0
2026-04-06,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.41,344,4269.04,0.0
2026-04-07,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,16.41,297,4873.77,0.0
2026-04-08,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.9,323,4812.7,5.0
2026-04-09,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.28,374,4592.72,0.0
2026-04-10,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,13.92,337,4691.04,0.0
2026-04-11,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.89,358,5330.62,0.0
2026-04-12,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.83,392,5029.36,5.0
2026-04-13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.43,262,4042.66,0.0
2026-04-14,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,13.98,278,3886.44,10.0
2026-04-15,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.99,325,3896.75,0.0
2026-04-16,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,16.83,282,4746.06,10.0
2026-04-17,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.17,330,3686.1,0.0
2026-04-18,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.82,340,5038.8,5.0
2026-04-19,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,16.11,353,5686.83,5.0
2026-04-20,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,17.09,246,4204.14,0.0
2026-04-21,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.21,332,4053.72,0.0
2026-04-22,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.44,295,4554.8,0.0
2026-04-23,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.08,339,3756.12,10.0
2026-04-24,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.72,268,3944.96,0.0
2026-04-25,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.32,368,5269.76,10.0
2026-04-26,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.03,347,4174.41,0.0
2026-04-27,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.22,251,3820.22,5.0
2026-04-28,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,16.77,234,3924.18,10.0
2026-04-29,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.57,298,3745.86,0.0
2026-04-30,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,17.15,220,3773.0,0.0
2026-05-01,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,16.15,294,4748.1,0.0
2026-05-02,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,10.86,466,5060.76,0.0
2026-05-03,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.58,464,5837.12,0.0
2026-05-04,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.72,335,5266.2,10.0
2026-05-05,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.73,310,4876.3,0.0
2026-05-06,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.64,336,5255.04,0.0
2026-05-07,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.72,324,5093.28,0.0
2026-05-08,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,17.34,280,4855.2,0.0
2026-05-09,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,15.68,410,6428.8,10.0
2026-05-10,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,17.46,353,6163.38,0.0
2026-05-11,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.25,293,4175.25,10.0
2026-05-12,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.43,311,3865.73,5.0
2026-05-13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.5,299,3737.5,0.0
2026-05-14,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,13.81,290,4004.9,0.0
2026-05-15,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,13.86,288,3991.68,10.0
2026-05-16,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,12.79,358,4578.82,10.0
2026-05-17,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,11.01,390,4293.9,5.0
2026-05-18,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,14.81,288,4265.28,10.0
2025-11-20,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.45,333,5477.85,0.0
2025-11-21,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.46,286,5279.56,0.0
2025-11-22,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.64,238,5388.32,0.0
2025-11-23,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.3,344,6295.2,0.0
2025-11-24,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.15,317,5119.55,0.0
2025-11-25,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.14,317,5433.38,5.0
2025-11-26,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.59,192,3953.28,10.0
2025-11-27,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.22,181,4021.82,0.0
2025-11-28,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.56,199,4091.44,0.0
2025-11-29,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.98,269,5643.62,0.0
2025-11-30,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.09,372,5985.48,10.0
2025-12-01,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.82,323,5755.86,0.0
2025-12-02,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.21,311,5974.31,0.0
2025-12-03,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.67,193,4761.31,5.0
2025-12-04,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.89,267,5577.63,0.0
2025-12-05,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.67,265,5477.55,0.0
2025-12-06,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.3,443,7663.9,0.0
2025-12-07,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.44,386,7503.84,5.0
2025-12-08,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.15,214,4954.1,10.0
2025-12-09,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.24,418,6788.32,10.0
2025-12-10,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.81,281,5847.61,0.0
2025-12-11,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.93,358,5702.94,10.0
2025-12-12,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.85,245,5108.25,10.0
2025-12-13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.34,415,6781.1,10.0
2025-12-14,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.49,343,6685.07,0.0
2025-12-15,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.94,190,4738.6,0.0
2025-12-16,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,25.15,163,4099.45,0.0
2025-12-17,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.83,348,5508.84,0.0
2025-12-18,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.9,290,5481.0,5.0
2025-12-19,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.46,177,4329.42,10.0
2025-12-20,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.67,297,6435.99,0.0
2025-12-21,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.08,300,6024.0,0.0
2025-12-22,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.02,251,5025.02,10.0
2025-12-23,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.24,231,4906.44,0.0
2025-12-24,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.51,411,6374.61,5.0
2025-12-25,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.9,240,5016.0,0.0
2025-12-26,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,25.1,155,3890.5,10.0
2025-12-27,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.27,384,6631.68,5.0
2025-12-28,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.0,360,6480.0,0.0
2025-12-29,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.11,257,4654.27,10.0
2025-12-30,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.62,215,4433.3,0.0
2025-12-31,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.09,192,4433.28,0.0
2026-01-01,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.78,224,5550.72,10.0
2026-01-02,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.19,401,6893.19,0.0
2026-01-03,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.9,337,7380.3,0.0
2026-01-04,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.85,291,6940.35,5.0
2026-01-05,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.1,309,6210.9,5.0
2026-01-06,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.38,334,6138.92,0.0
2026-01-07,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.64,261,5648.04,0.0
2026-01-08,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.15,401,6476.15,0.0
2026-01-09,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.56,269,5799.64,0.0
2026-01-10,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.03,304,7001.12,0.0
2026-01-11,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.31,324,6580.44,0.0
2026-01-12,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.99,228,5013.72,0.0
2026-01-13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,25.19,200,5038.0,0.0
2026-01-14,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.01,215,5162.15,0.0
2026-01-15,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.93,275,5480.75,0.0
2026-01-16,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.93,226,5182.18,0.0
2026-01-17,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.44,256,6256.64,0.0
2026-01-18,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,25.54,228,5823.12,0.0
2026-01-19,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.85,214,5103.9,0.0
2026-01-20,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.41,224,5019.84,0.0
2026-01-21,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.37,228,5328.36,0.0
2026-01-22,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.57,345,6061.65,10.0
2026-01-23,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.35,312,6037.2,0.0
2026-01-24,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.23,328,6635.44,0.0
2026-01-25,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.24,378,7272.72,0.0
2026-01-26,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.12,358,5770.96,0.0
2026-01-27,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.86,187,4648.82,0.0
2026-01-28,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.03,383,6139.49,5.0
2026-01-29,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.48,200,4496.0,0.0
2026-01-30,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.46,363,5611.98,5.0
2026-01-31,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.91,223,5331.93,10.0
2026-02-01,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.72,510,9037.2,0.0
2026-02-02,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.33,306,6526.98,0.0
2026-02-03,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.97,246,5650.62,0.0
2026-02-04,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.46,229,5601.34,0.0
2026-02-05,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.0,309,6489.0,0.0
2026-02-06,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.06,450,7677.0,0.0
2026-02-07,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.33,376,7644.08,5.0
2026-02-08,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.92,294,7326.48,0.0
2026-02-09,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.49,275,6184.75,0.0
2026-02-10,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.87,234,5585.58,10.0
2026-02-11,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.08,336,6074.88,0.0
2026-02-12,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.12,417,6722.04,5.0
2026-02-13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.36,295,5711.2,5.0
2026-02-14,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.37,566,8699.42,10.0
2026-02-15,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.86,270,6442.2,10.0
2026-02-16,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.11,257,5425.27,0.0
2026-02-17,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.7,238,5164.6,0.0
2026-02-18,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.33,290,5895.7,10.0
2026-02-19,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.73,205,5069.65,0.0
2026-02-20,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.16,235,5442.6,10.0
2026-02-21,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.82,256,6353.92,0.0
2026-02-22,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.6,433,8053.8,10.0
2026-02-23,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.84,403,6383.52,0.0
2026-02-24,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.18,431,6973.58,0.0
2026-02-25,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.45,465,7184.25,0.0
2026-02-26,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.95,248,4947.6,0.0
2026-02-27,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.44,266,5171.04,5.0
2026-02-28,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.72,299,6494.28,0.0
2026-03-01,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.32,388,7884.16,0.0
2026-03-02,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.05,306,6747.3,10.0
2026-03-03,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.7,292,6628.4,0.0
2026-03-04,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.39,449,7808.11,0.0
2026-03-05,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.63,356,6632.28,0.0
2026-03-06,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.96,273,6541.08,0.0
2026-03-07,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.04,353,7780.12,0.0
2026-03-08,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.91,508,9098.28,0.0
2026-03-09,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.52,236,5786.72,0.0
2026-03-10,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.32,773,14161.36,0.0
2026-03-11,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.71,583,11490.93,10.0
2026-03-12,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.75,539,11184.25,0.0
2026-03-13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.9,711,12015.9,5.0
2026-03-14,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.87,368,9152.16,5.0
2026-03-15,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.25,765,13961.25,0.0
2026-03-16,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.98,368,8456.64,0.0
2026-03-17,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.48,670,12381.6,10.0
2026-03-18,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.89,706,11924.34,0.0
2026-03-19,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.27,288,5837.76,10.0
2026-03-20,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.63,345,6427.35,10.0
2026-03-21,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.54,476,8349.04,10.0
2026-03-22,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.9,268,6673.2,0.0
2026-03-23,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.59,251,5419.09,0.0
2026-03-24,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.18,216,5222.88,0.0
2026-03-25,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.63,284,6142.92,0.0
2026-03-26,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.43,251,5378.93,5.0
2026-03-27,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.89,257,5111.73,5.0
2026-03-28,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.49,246,5778.54,5.0
2026-03-29,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.5,263,5917.5,0.0
2026-03-30,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.15,192,4636.8,0.0
2026-03-31,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.6,262,5397.2,0.0
2026-04-01,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.02,338,6766.76,0.0
2026-04-02,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.12,334,6720.08,0.0
2026-04-03,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.82,345,6837.9,10.0
2026-04-04,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.13,383,8092.79,5.0
2026-04-05,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,25.45,296,7533.2,0.0
2026-04-06,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.32,433,7499.56,0.0
2026-04-07,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.2,239,5783.8,0.0
2026-04-08,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.29,294,6553.26,5.0
2026-04-09,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,17.07,464,7920.48,0.0
2026-04-10,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.11,361,6898.71,0.0
2026-04-11,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.81,291,6928.71,10.0
2026-04-12,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.52,277,6792.04,10.0
2026-04-13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.91,254,5819.14,0.0
2026-04-14,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.9,448,7123.2,5.0
2026-04-15,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.61,250,5402.5,0.0
2026-04-16,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.54,271,5566.34,0.0
2026-04-17,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.86,244,5577.84,0.0
2026-04-18,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,25.09,250,6272.5,0.0
2026-04-19,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.53,320,6889.6,0.0
2026-04-20,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,21.62,273,5902.26,10.0
2026-04-21,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.72,255,5793.6,10.0
2026-04-22,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.07,210,5054.7,5.0
2026-04-23,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.85,337,6352.45,5.0
2026-04-24,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.44,276,5641.44,0.0
2026-04-25,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.99,341,7157.59,10.0
2026-04-26,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.33,369,7132.77,0.0
2026-04-27,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.51,260,5072.6,0.0
2026-04-28,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.93,402,6403.86,0.0
2026-04-29,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,25.16,191,4805.56,0.0
2026-04-30,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.06,306,5832.36,5.0
2026-05-01,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,22.11,305,6743.55,5.0
2026-05-02,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.17,332,7692.44,0.0
2026-05-03,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.23,399,8071.77,5.0
2026-05-04,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.32,405,7419.6,10.0
2026-05-05,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.48,254,6217.92,0.0
2026-05-06,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.09,317,6368.53,10.0
2026-05-07,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.92,477,7593.84,0.0
2026-05-08,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.08,341,6847.28,0.0
2026-05-09,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,15.4,681,10487.4,0.0
2026-05-10,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,19.06,477,9091.62,0.0
2026-05-11,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.81,261,5431.41,0.0
2026-05-12,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,23.49,233,5473.17,10.0
2026-05-13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.73,276,5721.48,0.0
2026-05-14,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,16.23,414,6719.22,5.0
2026-05-15,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,24.65,197,4856.05,0.0
2026-05-16,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.03,451,8131.53,0.0
2026-05-17,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,18.24,428,7806.72,0.0
2026-05-18,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,20.81,275,5722.75,0.0
2025-11-20,SKU_1042,Lay's Magic Masala 52g Value,Lay's,Snacks,21.95,246,5399.7,10.0
2025-11-21,SKU_1042,Lay's Magic Masala 52g Value,Lay's,Snacks,27.36,206,5636.16,0.0
2025-11-22,SKU_1042,Lay's Magic Masala 52g Value,Lay's,Snacks,26.47,266,7041.02,5.0
2025-11-23,SKU_1042,Lay's Magic Masala 52g Value,Lay's,Snacks,21.26,321,6824.46,0.0
